,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
146,Luxembourg,LUX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,15000000.0,16000000.0,15000000.0,18000000.0,18000000.0,17000000.0,19000000.0,18000000.0,17000000.0,22000000.0,23000000.0,19000000.0,13000000.0,14000000.0,12000000.0,15000000.0,15000000.0,19000000.0,15000000.0,20000000.0,28000000.0,37000000.0,49000000.0,50000000.0,51000000.0,61000000.0,91000000.0,117000000.0,135000000.0,148000000.0,151000000.0,161000000.0,159000000.0,184000000.0,209000000.0,251000000.0,291000000.0,332000000.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Latvia,LVA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2000000.0,2000000.0,2000000.0,4000000.0,6000000.0,21000000.0,72000000.0,87000000.0,88000000.0,88000000.0,95000000.0,103000000.0,99000000.0,115000000.0,190000000.0,402000000.0,622000000.0,810000000.0,916000000.0,0.0,0.0,0.0,0.0,0.0,0.0
148,"Macao SAR, China",MAC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,St. Martin (French part),MAF,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Morocco,MAR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64000000.0,206000000.0,194000000.0,203000000.0,199000000.0,206000000.0,183000000.0,279000000.0,298000000.0,391000000.0,659000000.0,692000000.0,728000000.0,1481000000.0,1924000000.0,2525000000.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Monaco,MCO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Moldova,MDA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,15000000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Madagascar,MDG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Maldives,MDV,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Middle East & North Africa,MEA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,3000000.0,3000000.0,62000000.0,264000000.0,503000000.0,477000000.0,652000000.0,833000000.0,890000000.0,981000000.0,1319000000.0,1474000000.0,1933000000.0,2828000000.0,3082000000.0,3143000000.0,4509000000.0,5845000000.0,6643000000.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Mexico,MEX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161000000.0,463000000.0,518000000.0,579000000.0,592000000.0,598000000.0,1019000000.0,915000000.0,964000000.0,1296000000.0,1353000000.0,1424000000.0,1641000000.0,3394000000.0,4418000000.0,4633000000.0,4675000000.0,5126000000.0,6931000000.0,7917000000.0,8221000000.0,7939000000.0,8479000000.0,7452000000.0,6996000000.0,7436000000.0,7258000000.0,7599000000.0,8102000000.0,7904000000.0,8763000000.0,9121000000.0,10401000000.0,9086000000.0,10038000000.0,8052000000.0,7949000000.0,8616000000.0,8829000000.0,10478000000.0,11541000000.0,14000000000.0,17082000000.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Marshall Islands,MHL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Middle income,MIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,41000000.0,44000000.0,45000000.0,63000000.0,97000000.0,100000000.0,122000000.0,173000000.0,179000000.0,178000000.0,166000000.0,2329000000.0,2310000000.0,2686000000.0,3095000000.0,3639000000.0,4131000000.0,4518000000.0,4851000000.0,6195000000.0,7516000000.0,8983000000.0,10685000000.0,12698000000.0,13055000000.0,13817000000.0,15737000000.0,17058000000.0,17802000000.0,18631000000.0,20338000000.0,22019000000.0,24634000000.0,24553000000.0,26684000000.0,30992000000.0,31839000000.0,34377000000.0,36347000000.0,41365000000.0,46049000000.0,49433000000.0,52399000000.0,57787000000.0,62879000000.0,71498000000.0,81886000000.0,96457000000.0,118415000000.0,151522000000.0,194530000000.0,238772000000.0,293796000000.0,380828000000.0,450809000000.0,541271000000.0,0.0,0.0,0.0,0.0,0.0,0.0
159,North Macedonia,MKD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,3000000.0,9000000.0,85000000.0,164000000.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Mali,MLI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Malta,MLT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,10000000.0,26000000.0,35000000.0,75000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Myanmar,MMR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Middle East & North Africa (excluding high income),MNA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,3000000.0,3000000.0,62000000.0,264000000.0,493000000.0,466000000.0,640000000.0,822000000.0,879000000.0,971000000.0,1309000000.0,1458000000.0,1858000000.0,2688000000.0,2800000000.0,2665000000.0,3830000000.0,4560000000.0,5056000000.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Montenegro,MNE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Mongolia,MNG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85000000.0,170000000.0,170000000.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Northern Mariana Islands,MNP,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Mozambique,MOZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Mauritania,MRT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Mauritius,MUS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,23000000.0,24000000.0,24000000.0,17000000.0,25000000.0,24000000.0,25000000.0,26000000.0,27000000.0,31000000.0,43000000.0,32000000.0,29000000.0,58000000.0,73000000.0,74000000.0,72000000.0,56000000.0,158000000.0,182000000.0,191000000.0,170000000.0,163000000.0,178000000.0,225000000.0,250000000.0,320000000.0,299000000.0,431000000.0,478000000.0,452000000.0,449000000.0,470000000.0,453000000.0,446000000.0,468000000.0,486000000.0,487000000.0,553000000.0,496000000.0,505000000.0,500000000.0,505000000.0,559000000.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Malawi,MWI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,1168000000.0,1006000000.0,1057000000.0,866000000.0,1281000000.0,928000000.0,1024000000.0,0.0,0.0,0.0,0.0,0.0,0.0
172,North America,NAC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,122000000.0,181000000.0,206000000.0,286000000.0,320000000.0,345000000.0,383000000.0,474000000.0,629000000.0,799000000.0,817000000.0,844000000.0,1838000000.0,2748000000.0,2864000000.0,3626000000.0,4804000000.0,5355000000.0,4630000000.0,5973000000.0,7109000000.0,8319000000.0,7261000000.0,8511000000.0,10558000000.0,13059000000.0,14068000000.0,15328000000.0,15203000000.0,74620000000.0,100043000000.0,65921000000.0,74471000000.0,77157000000.0,79485000000.0,75930000000.0,77849000000.0,76900000000.0,76844000000.0,81852000000.0,85644000000.0,81120000000.0,90561000000.0,91711000000.0,96633000000.0,104337000000.0,114356000000.0,123641000000.0,145282000000.0,167619000000.0,197809000000.0,228215000000.0,256640000000.0,300283000000.0,335234000000.0,359458000000.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Namibia,NAM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,New Caledonia,NCL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Niger,NER,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0,3000000.0,0.0,0.0,4000000.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Nigeria,NGA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Nicaragua,NIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,10000000.0,8000000.0,12000000.0,14000000.0,16000000.0,15000000.0,16000000.0,14000000.0,18000000.0,17000000.0,18000000.0,87000000.0,294000000.0,322000000.0,278000000.0,252000000.0,282000000.0,471000000.0,491000000.0,571000000.0,578000000.0,506000000.0,463000000.0,436000000.0,436000000.0,447000000.0,335000000.0,200000000.0,293000000.0,302000000.0,341000000.0,453000000.0,489000000.0,623000000.0,634000000.0,624000000.0,660000000.0,770000000.0,850000000.0,856000000.0,1307000000.0,1723000000.0,2000000000.0,1997000000.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Netherlands,NLD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803000000.0,872000000.0,867000000.0,1211000000.0,1106000000.0,1024000000.0,1085000000.0,265000000.0,231000000.0,17000000.0,441000000.0,554000000.0,704000000.0,851000000.0,923000000.0,721000000.0,831000000.0,875000000.0,1015000000.0,1158000000.0,1317000000.0,1736000000.0,1925000000.0,2216000000.0,2417000000.0,2830000000.0,3185000000.0,3864000000.0,3890000000.0,5212000000.0,7357000000.0,7945000000.0,7476000000.0,9429000000.0,10738000000.0,11092000000.0,12265000000.0,12410000000.0,12069000000.0,11596000000.0,13602000000.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Norway,NOR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,26000000.0,21000000.0,27000000.0,29000000.0,213000000.0,209000000.0,227000000.0,250000000.0,279000000.0,299000000.0,312000000.0,252000000.0,281000000.0,298000000.0,287000000.0,282000000.0,325000000.0,548000000.0,611000000.0,832000000.0,1024000000.0,1278000000.0,1310000000.0,1204000000.0,1229000000.0,1650000000.0,1905000000.0,2216000000.0,2475000000.0,2712000000.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Nepal,NPL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Nauru,NRU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,New Zealand,NZL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,407000000.0,524000000.0,813000000.0,1070000000.0,1273000000.0,1348000000.0,1359000000.0,1134000000.0,1295000000.0,1327000000.0,1273000000.0,1256000000.0,1257000000.0,1243000000.0,1582000000.0,1605000000.0,1573000000.0,1498000000.0,1528000000.0,1400000000.0,1497000000.0,1449000000.0,1499000000.0,1533000000.0,1613000000.0,1529000000.0,1564000000.0,1603000000.0,1657000000.0,2334000000.0,2631000000.0,2809000000.0,2786000000.0,2909000000.0,2762000000.0,2707000000.0,2657000000.0,2755000000.0,3135000000.0,3375000000.0,3629000000.0,3471000000.0,3358000000.0,3291000000.0,3617000000.0,4276000000.0,4543000000.0,5053000000.0,5829000000.0,6943000000.0,8124000000.0,8708000000.0,8910000000.0,9089000000.0,10140000000.0,10865000000.0,0.0,0.0,0.0,0.0,0.0,0.0
183,OECD members,OED,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3040000000.0,3428000000.0,3797000000.0,4362000000.0,4653000000.0,4998000000.0,6127000000.0,6387000000.0,7203000000.0,7830000000.0,10627000000.0,10995000000.0,11880000000.0,13794000000.0,12920000000.0,14589000000.0,15899000000.0,16826000000.0,16949000000.0,19235000000.0,22362000000.0,24041000000.0,31303000000.0,34224000000.0,38242000000.0,42255000000.0,47456000000.0,50525000000.0,52956000000.0,114381000000.0,140979000000.0,110332000000.0,122649000000.0,128251000000.0,133525000000.0,135948000000.0,138624000000.0,145064000000.0,151912000000.0,162626000000.0,179213000000.0,183360000000.0,209155000000.0,228704000000.0,262210000000.0,297846000000.0,332159000000.0,380362000000.0,432051000000.0,488327000000.0,582081000000.0,684121000000.0,786955000000.0,899257000000.0,997726000000.0,1119565000000.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Oman,OMN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Other small states,OSS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,13000000.0,38000000.0,45000000.0,50000000.0,32000000.0,35000000.0,44000000.0,40000000.0,45000000.0,75000000.0,77000000.0,171000000.0,220000000.0,225000000.0,223000000.0,250000000.0,298000000.0,322000000.0,332000000.0,328000000.0,461000000.0,473000000.0,429000000.0,434000000.0,432000000.0,483000000.0,583000000.0,640000000.0,994000000.0,1454000000.0,1774000000.0,1947000000.0,1916000000.0,1898000000.0,2001000000.0,2213000000.0,3204000000.0,4183000000.0,4716000000.0,5589000000.0,6118000000.0,6546000000.0,7446000000.0,7318000000.0,7521000000.0,7561000000.0,0.0,0.0,0.0,0.0,0.0,0.0
